releasedate,aw_contractperiod_startdate,aw_contractperiod_enddate,buyer,buyer_matched_name,level1,ocid,aw_supplier_name,aw_value,aw_total_suppliers,aw_value_currency
2018-01-15 16:56:28+00,2015-07-24 00:00:00+00,2017-12-31 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3f07bd65-e81e-4ef5-8de1-22816350240b,Deloitte Llp,1960000,1,GBP
2018-01-15 16:56:28+00,2015-07-24 00:00:00+00,2017-12-31 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3f07bd65-e81e-4ef5-8de1-22816350240b,Deloitte Llp,1960000,1,GBP
2018-01-15 16:56:28+00,2015-07-24 00:00:00+00,2017-12-31 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3f07bd65-e81e-4ef5-8de1-22816350240b,Deloitte Llp,1960000,1,GBP
2018-01-15 16:56:28+00,2015-07-24 00:00:00+00,2017-12-31 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3f07bd65-e81e-4ef5-8de1-22816350240b,Deloitte Llp,1960000,1,GBP
2018-01-15 16:56:28+00,2015-07-24 00:00:00+00,2017-12-31 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3f07bd65-e81e-4ef5-8de1-22816350240b,Deloitte Llp,1960000,1,GBP
2018-01-15 16:56:28+00,2015-07-24 00:00:00+00,2017-12-31 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3f07bd65-e81e-4ef5-8de1-22816350240b,Deloitte Llp,1960000,1,GBP
2018-01-15 16:56:28+00,2015-07-24 00:00:00+00,2017-12-31 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3f07bd65-e81e-4ef5-8de1-22816350240b,Deloitte Llp,1960000,1,GBP
2018-01-15 16:56:28+00,2015-07-24 00:00:00+00,2017-12-31 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3f07bd65-e81e-4ef5-8de1-22816350240b,Deloitte Llp,1960000,1,GBP
2018-01-15 16:56:28+00,2015-07-24 00:00:00+00,2017-12-31 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3f07bd65-e81e-4ef5-8de1-22816350240b,Deloitte Llp,1960000,1,GBP
2018-01-15 16:56:28+00,2015-07-24 00:00:00+00,2017-12-31 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3f07bd65-e81e-4ef5-8de1-22816350240b,Deloitte Llp,1960000,1,GBP
2018-01-15 16:56:28+00,2015-07-24 00:00:00+00,2017-12-31 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3f07bd65-e81e-4ef5-8de1-22816350240b,Deloitte Llp,1960000,1,GBP
2018-01-15 16:56:28+00,2015-07-24 00:00:00+00,2017-12-31 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3f07bd65-e81e-4ef5-8de1-22816350240b,Deloitte Llp,1960000,1,GBP
2018-01-15 16:56:28+00,2015-07-24 00:00:00+00,2017-12-31 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3f07bd65-e81e-4ef5-8de1-22816350240b,Deloitte Llp,1960000,1,GBP
2018-01-15 16:56:28+00,2015-07-24 00:00:00+00,2017-12-31 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3f07bd65-e81e-4ef5-8de1-22816350240b,Deloitte Llp,1960000,1,GBP
2018-01-15 16:56:28+00,2015-07-24 00:00:00+00,2017-12-31 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3f07bd65-e81e-4ef5-8de1-22816350240b,Deloitte Llp,1960000,1,GBP
2018-01-15 16:56:28+00,2015-07-24 00:00:00+00,2017-12-31 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3f07bd65-e81e-4ef5-8de1-22816350240b,Deloitte Llp,1960000,1,GBP
2018-01-15 16:56:28+00,2015-07-24 00:00:00+00,2017-12-31 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3f07bd65-e81e-4ef5-8de1-22816350240b,Deloitte Llp,1960000,1,GBP
2018-01-15 16:56:28+00,2015-07-24 00:00:00+00,2017-12-31 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3f07bd65-e81e-4ef5-8de1-22816350240b,Deloitte Llp,1960000,1,GBP
2018-01-15 16:56:28+00,2015-07-24 00:00:00+00,2017-12-31 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3f07bd65-e81e-4ef5-8de1-22816350240b,Deloitte Llp,1960000,1,GBP
2018-01-15 16:56:28+00,2015-07-24 00:00:00+00,2017-12-31 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3f07bd65-e81e-4ef5-8de1-22816350240b,Deloitte Llp,1960000,1,GBP
2018-01-15 16:56:28+00,2015-07-24 00:00:00+00,2017-12-31 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3f07bd65-e81e-4ef5-8de1-22816350240b,Deloitte Llp,1960000,1,GBP
2018-01-15 16:56:28+00,2015-07-24 00:00:00+00,2017-12-31 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3f07bd65-e81e-4ef5-8de1-22816350240b,Deloitte Llp,1960000,1,GBP
2018-01-15 16:56:28+00,2015-07-24 00:00:00+00,2017-12-31 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3f07bd65-e81e-4ef5-8de1-22816350240b,Deloitte Llp,1960000,1,GBP
2017-04-18 14:37:18+00,2016-02-22 00:00:00+00,2017-02-22 00:00:00+00,National Audit Office,,,ocds-0c46vo-0001-4dc26ed0-6951-44c2-a26b-ec92816d4898,DELOITTE,0,1,GBP
2017-04-18 14:45:44+00,2016-02-24 00:00:00+00,2017-02-24 00:00:00+00,National Audit Office,,,ocds-0c46vo-0001-5b1ad39a-f015-41d7-a3b9-0a7c3eccc6f8,DELOITTE,0,1,GBP
2017-05-11 10:01:12+00,2017-05-02 00:00:00+00,2017-07-31 00:00:00+00,SHEFFIELD HALLAM UNIVERSITY,,,ocds-0c46vo-0001-78c2ff71-74d5-4c48-8a8a-0e70ec925ced,Deloitte MCS,430000,1,GBP
2018-11-23 15:38:40+00,2018-09-09 00:00:00+00,2020-09-29 00:00:00+00,ATAMIS LTD,,,ocds-0c46vo-0001-67e961da-e7bd-4f8c-b288-986df2b58073,Deloitte LLP,23700000,1,GBP
2019-02-13 13:28:16+00,2018-11-12 00:00:00+00,2019-07-15 00:00:00+00,DEPARTMENT FOR INTERNATIONAL TRADE,DEPARTMENT FOR INTERNATIONAL TRADE,Central Government,ocds-0c46vo-0001-118caa2a-d7fe-4729-a98c-f9667118fc0f,Deloitte LLP,308010,1,GBP
2019-02-13 13:28:16+00,2018-11-12 00:00:00+00,2019-07-15 00:00:00+00,DEPARTMENT FOR INTERNATIONAL TRADE,DEPARTMENT FOR INTERNATIONAL TRADE,Central Government,ocds-0c46vo-0001-118caa2a-d7fe-4729-a98c-f9667118fc0f,Deloitte LLP,308010,1,GBP
2019-02-13 13:28:16+00,2018-11-12 00:00:00+00,2019-07-15 00:00:00+00,DEPARTMENT FOR INTERNATIONAL TRADE,DEPARTMENT FOR INTERNATIONAL TRADE,Central Government,ocds-0c46vo-0001-118caa2a-d7fe-4729-a98c-f9667118fc0f,Deloitte LLP,308010,1,GBP
2019-02-13 13:28:16+00,2018-11-12 00:00:00+00,2019-07-15 00:00:00+00,DEPARTMENT FOR INTERNATIONAL TRADE,DEPARTMENT FOR INTERNATIONAL TRADE,Central Government,ocds-0c46vo-0001-118caa2a-d7fe-4729-a98c-f9667118fc0f,Deloitte LLP,308010,1,GBP
2019-02-13 13:28:16+00,2018-11-12 00:00:00+00,2019-07-15 00:00:00+00,DEPARTMENT FOR INTERNATIONAL TRADE,DEPARTMENT FOR INTERNATIONAL TRADE,Central Government,ocds-0c46vo-0001-118caa2a-d7fe-4729-a98c-f9667118fc0f,Deloitte LLP,308010,1,GBP
2019-02-13 13:28:16+00,2018-11-12 00:00:00+00,2019-07-15 00:00:00+00,DEPARTMENT FOR INTERNATIONAL TRADE,DEPARTMENT FOR INTERNATIONAL TRADE,Central Government,ocds-0c46vo-0001-118caa2a-d7fe-4729-a98c-f9667118fc0f,Deloitte LLP,308010,1,GBP
2019-02-13 13:28:16+00,2018-11-12 00:00:00+00,2019-07-15 00:00:00+00,DEPARTMENT FOR INTERNATIONAL TRADE,DEPARTMENT FOR INTERNATIONAL TRADE,Central Government,ocds-0c46vo-0001-118caa2a-d7fe-4729-a98c-f9667118fc0f,Deloitte LLP,308010,1,GBP
2019-02-13 13:28:16+00,2018-11-12 00:00:00+00,2019-07-15 00:00:00+00,DEPARTMENT FOR INTERNATIONAL TRADE,DEPARTMENT FOR INTERNATIONAL TRADE,Central Government,ocds-0c46vo-0001-118caa2a-d7fe-4729-a98c-f9667118fc0f,Deloitte LLP,308010,1,GBP
2019-02-13 13:28:16+00,2018-11-12 00:00:00+00,2019-07-15 00:00:00+00,DEPARTMENT FOR INTERNATIONAL TRADE,DEPARTMENT FOR INTERNATIONAL TRADE,Central Government,ocds-0c46vo-0001-118caa2a-d7fe-4729-a98c-f9667118fc0f,Deloitte LLP,308010,1,GBP
2019-02-13 13:28:16+00,2018-11-12 00:00:00+00,2019-07-15 00:00:00+00,DEPARTMENT FOR INTERNATIONAL TRADE,DEPARTMENT FOR INTERNATIONAL TRADE,Central Government,ocds-0c46vo-0001-118caa2a-d7fe-4729-a98c-f9667118fc0f,Deloitte LLP,308010,1,GBP
2019-02-13 13:28:16+00,2018-11-12 00:00:00+00,2019-07-15 00:00:00+00,DEPARTMENT FOR INTERNATIONAL TRADE,DEPARTMENT FOR INTERNATIONAL TRADE,Central Government,ocds-0c46vo-0001-118caa2a-d7fe-4729-a98c-f9667118fc0f,Deloitte LLP,308010,1,GBP
2017-09-04 11:42:22+00,2017-05-25 00:00:00+00,2017-12-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-b9ec73be-c61a-48b7-ba67-d84fe94c90d4,Deloitte LLP,641080,1,GBP
2017-09-04 11:42:22+00,2017-05-25 00:00:00+00,2017-12-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-b9ec73be-c61a-48b7-ba67-d84fe94c90d4,Deloitte LLP,641080,1,GBP
2017-09-04 11:42:22+00,2017-05-25 00:00:00+00,2017-12-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-b9ec73be-c61a-48b7-ba67-d84fe94c90d4,Deloitte LLP,641080,1,GBP
2017-09-04 11:42:22+00,2017-05-25 00:00:00+00,2017-12-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-b9ec73be-c61a-48b7-ba67-d84fe94c90d4,Deloitte LLP,641080,1,GBP
2017-09-04 11:42:22+00,2017-05-25 00:00:00+00,2017-12-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-b9ec73be-c61a-48b7-ba67-d84fe94c90d4,Deloitte LLP,641080,1,GBP
2017-09-04 11:42:22+00,2017-05-25 00:00:00+00,2017-12-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-b9ec73be-c61a-48b7-ba67-d84fe94c90d4,Deloitte LLP,641080,1,GBP
2017-09-04 11:42:22+00,2017-05-25 00:00:00+00,2017-12-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-b9ec73be-c61a-48b7-ba67-d84fe94c90d4,Deloitte LLP,641080,1,GBP
2017-09-04 11:42:22+00,2017-05-25 00:00:00+00,2017-12-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-b9ec73be-c61a-48b7-ba67-d84fe94c90d4,Deloitte LLP,641080,1,GBP
2017-09-04 11:42:22+00,2017-05-25 00:00:00+00,2017-12-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-b9ec73be-c61a-48b7-ba67-d84fe94c90d4,Deloitte LLP,641080,1,GBP
2017-09-04 11:42:22+00,2017-05-25 00:00:00+00,2017-12-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-b9ec73be-c61a-48b7-ba67-d84fe94c90d4,Deloitte LLP,641080,1,GBP
2017-09-04 11:42:22+00,2017-05-25 00:00:00+00,2017-12-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-b9ec73be-c61a-48b7-ba67-d84fe94c90d4,Deloitte LLP,641080,1,GBP
2017-09-04 11:42:22+00,2017-05-25 00:00:00+00,2017-12-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-b9ec73be-c61a-48b7-ba67-d84fe94c90d4,Deloitte LLP,641080,1,GBP
2017-09-04 11:42:22+00,2017-05-25 00:00:00+00,2017-12-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-b9ec73be-c61a-48b7-ba67-d84fe94c90d4,Deloitte LLP,641080,1,GBP
2017-09-04 11:42:22+00,2017-05-25 00:00:00+00,2017-12-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-b9ec73be-c61a-48b7-ba67-d84fe94c90d4,Deloitte LLP,641080,1,GBP
2017-09-04 11:42:22+00,2017-05-25 00:00:00+00,2017-12-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-b9ec73be-c61a-48b7-ba67-d84fe94c90d4,Deloitte LLP,641080,1,GBP
2017-09-04 11:42:22+00,2017-05-25 00:00:00+00,2017-12-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-b9ec73be-c61a-48b7-ba67-d84fe94c90d4,Deloitte LLP,641080,1,GBP
2017-09-04 11:42:22+00,2017-05-25 00:00:00+00,2017-12-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-b9ec73be-c61a-48b7-ba67-d84fe94c90d4,Deloitte LLP,641080,1,GBP
2017-09-04 11:42:22+00,2017-05-25 00:00:00+00,2017-12-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-b9ec73be-c61a-48b7-ba67-d84fe94c90d4,Deloitte LLP,641080,1,GBP
2017-09-04 11:42:22+00,2017-05-25 00:00:00+00,2017-12-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-b9ec73be-c61a-48b7-ba67-d84fe94c90d4,Deloitte LLP,641080,1,GBP
2017-09-04 11:42:22+00,2017-05-25 00:00:00+00,2017-12-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-b9ec73be-c61a-48b7-ba67-d84fe94c90d4,Deloitte LLP,641080,1,GBP
2017-09-04 11:42:22+00,2017-05-25 00:00:00+00,2017-12-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-b9ec73be-c61a-48b7-ba67-d84fe94c90d4,Deloitte LLP,641080,1,GBP
2017-09-04 11:42:22+00,2017-05-25 00:00:00+00,2017-12-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-b9ec73be-c61a-48b7-ba67-d84fe94c90d4,Deloitte LLP,641080,1,GBP
2017-09-04 11:42:22+00,2017-05-25 00:00:00+00,2017-12-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-b9ec73be-c61a-48b7-ba67-d84fe94c90d4,Deloitte LLP,641080,1,GBP
2017-09-04 11:42:22+00,2017-05-25 00:00:00+00,2017-12-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-b9ec73be-c61a-48b7-ba67-d84fe94c90d4,Deloitte LLP,641080,1,GBP
2019-08-14 13:22:50+00,2019-08-01 00:00:00+00,2019-11-30 00:00:00+00,Home Office,HOME OFFICE,Central Government,ocds-0c46vo-0001-07e723f5-0bd9-4056-9b84-4f6f3380ebac,DELOITTE LLP,660000,1,GBP
2019-08-14 13:22:50+00,2019-08-01 00:00:00+00,2019-11-30 00:00:00+00,Home Office,HOME OFFICE,Central Government,ocds-0c46vo-0001-07e723f5-0bd9-4056-9b84-4f6f3380ebac,DELOITTE LLP,660000,1,GBP
2019-08-14 13:22:50+00,2019-08-01 00:00:00+00,2019-11-30 00:00:00+00,Home Office,HOME OFFICE,Central Government,ocds-0c46vo-0001-07e723f5-0bd9-4056-9b84-4f6f3380ebac,DELOITTE LLP,660000,1,GBP
2019-08-14 13:22:50+00,2019-08-01 00:00:00+00,2019-11-30 00:00:00+00,Home Office,HOME OFFICE,Central Government,ocds-0c46vo-0001-07e723f5-0bd9-4056-9b84-4f6f3380ebac,DELOITTE LLP,660000,1,GBP
2019-08-14 13:22:50+00,2019-08-01 00:00:00+00,2019-11-30 00:00:00+00,Home Office,HOME OFFICE,Central Government,ocds-0c46vo-0001-07e723f5-0bd9-4056-9b84-4f6f3380ebac,DELOITTE LLP,660000,1,GBP
2019-08-14 13:22:50+00,2019-08-01 00:00:00+00,2019-11-30 00:00:00+00,Home Office,HOME OFFICE,Central Government,ocds-0c46vo-0001-07e723f5-0bd9-4056-9b84-4f6f3380ebac,DELOITTE LLP,660000,1,GBP
2019-08-14 13:22:50+00,2019-08-01 00:00:00+00,2019-11-30 00:00:00+00,Home Office,HOME OFFICE,Central Government,ocds-0c46vo-0001-07e723f5-0bd9-4056-9b84-4f6f3380ebac,DELOITTE LLP,660000,1,GBP
2019-08-14 13:22:50+00,2019-08-01 00:00:00+00,2019-11-30 00:00:00+00,Home Office,HOME OFFICE,Central Government,ocds-0c46vo-0001-07e723f5-0bd9-4056-9b84-4f6f3380ebac,DELOITTE LLP,660000,1,GBP
2017-04-18 10:09:33+00,2015-12-29 00:00:00+00,2016-12-29 00:00:00+00,National Audit Office,,,ocds-0c46vo-0001-18970c39-702b-42eb-b46d-ddb5987aa493,DELOITTE,0,1,GBP
2017-05-03 10:12:14+00,2017-04-01 00:00:00+00,2021-03-31 00:00:00+00,THE FINANCIAL CONDUCT AUTHORITY,,,ocds-0c46vo-0001-3af07f81-67ab-4393-b5ee-ed0982b4524b,Deloitte,60000000,37,GBP
2018-05-29 17:57:35+00,2017-10-11 00:00:00+00,2018-02-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-375705dc-ce85-46eb-810e-23fd17a783aa,DELOITTE LLP,50000,1,GBP
2018-05-29 17:57:35+00,2017-10-11 00:00:00+00,2018-02-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-375705dc-ce85-46eb-810e-23fd17a783aa,DELOITTE LLP,50000,1,GBP
2018-05-29 17:57:35+00,2017-10-11 00:00:00+00,2018-02-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-375705dc-ce85-46eb-810e-23fd17a783aa,DELOITTE LLP,50000,1,GBP
2018-05-29 17:57:35+00,2017-10-11 00:00:00+00,2018-02-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-375705dc-ce85-46eb-810e-23fd17a783aa,DELOITTE LLP,50000,1,GBP
2018-05-29 17:57:35+00,2017-10-11 00:00:00+00,2018-02-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-375705dc-ce85-46eb-810e-23fd17a783aa,DELOITTE LLP,50000,1,GBP
2018-05-29 17:57:35+00,2017-10-11 00:00:00+00,2018-02-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-375705dc-ce85-46eb-810e-23fd17a783aa,DELOITTE LLP,50000,1,GBP
2018-05-29 17:57:35+00,2017-10-11 00:00:00+00,2018-02-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-375705dc-ce85-46eb-810e-23fd17a783aa,DELOITTE LLP,50000,1,GBP
2018-05-29 17:57:35+00,2017-10-11 00:00:00+00,2018-02-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-375705dc-ce85-46eb-810e-23fd17a783aa,DELOITTE LLP,50000,1,GBP
2018-05-29 17:57:35+00,2017-10-11 00:00:00+00,2018-02-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-375705dc-ce85-46eb-810e-23fd17a783aa,DELOITTE LLP,50000,1,GBP
2018-05-29 17:57:35+00,2017-10-11 00:00:00+00,2018-02-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-375705dc-ce85-46eb-810e-23fd17a783aa,DELOITTE LLP,50000,1,GBP
2018-05-29 17:57:35+00,2017-10-11 00:00:00+00,2018-02-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-375705dc-ce85-46eb-810e-23fd17a783aa,DELOITTE LLP,50000,1,GBP
2018-05-29 17:57:35+00,2017-10-11 00:00:00+00,2018-02-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-375705dc-ce85-46eb-810e-23fd17a783aa,DELOITTE LLP,50000,1,GBP
2018-05-29 17:57:35+00,2017-10-11 00:00:00+00,2018-02-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-375705dc-ce85-46eb-810e-23fd17a783aa,DELOITTE LLP,50000,1,GBP
2018-05-29 17:57:35+00,2017-10-11 00:00:00+00,2018-02-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-375705dc-ce85-46eb-810e-23fd17a783aa,DELOITTE LLP,50000,1,GBP
2018-05-29 17:57:35+00,2017-10-11 00:00:00+00,2018-02-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-375705dc-ce85-46eb-810e-23fd17a783aa,DELOITTE LLP,50000,1,GBP
2018-05-29 17:57:35+00,2017-10-11 00:00:00+00,2018-02-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-375705dc-ce85-46eb-810e-23fd17a783aa,DELOITTE LLP,50000,1,GBP
2018-05-29 17:57:35+00,2017-10-11 00:00:00+00,2018-02-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-375705dc-ce85-46eb-810e-23fd17a783aa,DELOITTE LLP,50000,1,GBP
2018-05-29 17:57:35+00,2017-10-11 00:00:00+00,2018-02-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-375705dc-ce85-46eb-810e-23fd17a783aa,DELOITTE LLP,50000,1,GBP
2018-05-29 17:57:35+00,2017-10-11 00:00:00+00,2018-02-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-375705dc-ce85-46eb-810e-23fd17a783aa,DELOITTE LLP,50000,1,GBP
2018-05-29 17:57:35+00,2017-10-11 00:00:00+00,2018-02-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-375705dc-ce85-46eb-810e-23fd17a783aa,DELOITTE LLP,50000,1,GBP
2018-05-29 17:57:35+00,2017-10-11 00:00:00+00,2018-02-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-375705dc-ce85-46eb-810e-23fd17a783aa,DELOITTE LLP,50000,1,GBP
2018-05-29 17:57:35+00,2017-10-11 00:00:00+00,2018-02-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-375705dc-ce85-46eb-810e-23fd17a783aa,DELOITTE LLP,50000,1,GBP
2018-05-29 17:57:35+00,2017-10-11 00:00:00+00,2018-02-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-375705dc-ce85-46eb-810e-23fd17a783aa,DELOITTE LLP,50000,1,GBP
2018-05-29 17:57:35+00,2017-10-11 00:00:00+00,2018-02-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-375705dc-ce85-46eb-810e-23fd17a783aa,DELOITTE LLP,50000,1,GBP
2018-10-09 10:41:01+00,2018-07-20 00:00:00+00,2018-12-31 00:00:00+00,TEES VALLEY COMBINED AUTHORITY,,,ocds-0c46vo-0001-163082f2-a0a1-4fe6-a592-c90ad9ed9a2e,DELOITTE LLP,92280,1,GBP
2019-01-17 12:47:14+00,2019-01-08 00:00:00+00,2019-03-31 00:00:00+00,Ministry Of Defence,MINISTRY OF DEFENCE,Central Government,ocds-0c46vo-0001-40f74afd-32ed-4499-8428-d6acfeb1adc2,Deloitte LLP,710170,1,GBP
2018-05-24 14:44:00+00,2018-03-26 00:00:00+00,2018-07-26 00:00:00+00,WATER SERVICES REGULATION AUTHORITY,WATER SERVICES REGULATION AUTHORITY,Central Government,ocds-0c46vo-0001-ca6b1cb2-447a-4a08-895b-61ae4217e631,Deloitte LLP,0,2,GBP
2018-08-29 11:37:17+00,2017-09-14 00:00:00+00,2017-11-10 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-7a3558ca-1805-4022-b8bc-bf6dfdb88af5,DELOITTE LLP,99121,1,GBP
2018-08-29 11:37:17+00,2017-09-14 00:00:00+00,2017-11-10 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-7a3558ca-1805-4022-b8bc-bf6dfdb88af5,DELOITTE LLP,99121,1,GBP
